first,second,third,fourth,fifth,latitude,longitude,regionalCode
강원도,영월군,북면,공기리,,37.31455,128.438625,1452
강원도,영월군,북면,연덕리,,37.2737,128.4196,1453
강원도,영월군,북면,문곡리,,37.2341596,128.4298,1454
강원도,영월군,북면,마차리,,37.2609583,128.469775,1455
강원도,영월군,김삿갓면,,,37.125632,128.570112,1456
강원도,영월군,김삿갓면,내리,,37.07665,128.7222625,1457
강원도,영월군,김삿갓면,외룡리,,37.1229404,128.6557,1458
강원도,영월군,김삿갓면,와석리,,37.0943071,128.6140375,1459
강원도,영월군,김삿갓면,주문리,,37.1382821,128.612675,1460
강원도,영월군,김삿갓면,예밀리,,37.1431,128.5868,1461
강원도,영월군,김삿갓면,옥동리,,37.1205154,128.570275,1462
강원도,영월군,김삿갓면,대야리,,37.1139737,128.5471375,1463
강원도,영월군,김삿갓면,각동리,,37.1159654,128.5277625,1464
강원도,영월군,김삿갓면,진별리,,37.1450172,128.5629932,1465
강원도,영월군,중동면,,,37.1451663,128.6802402,1466
강원도,영월군,중동면,석항리,,37.2013763,128.6161,1467
강원도,영월군,중동면,연상리,,37.1895429,128.601625,1468
강원도,영월군,중동면,화원리,,37.1651,128.6345,1469
강원도,영월군,중동면,이목리,,37.1628737,128.659625,1470
강원도,영월군,중동면,직동리,,37.1826513,128.7592,1471
강원도,영월군,중동면,녹전리,,37.1529321,128.70455,1472
강원도,영월군,상동읍,,,37.1270199,128.8267883,1473
강원도,영월군,상동읍,덕구리,,37.0922682,128.8016594,1474
강원도,영월군,상동읍,천평리,,37.0884,128.8651,1475
강원도,영월군,상동읍,구래리,,37.1494987,128.843375,1476
강원도,영월군,상동읍,내덕리,,37.1176,128.7451,1477
강원도,영월군,영월읍,,,37.187443,128.4661,1478
강원도,영월군,영월읍,흥월리,,37.1166237,128.46735,1479
강원도,영월군,영월읍,팔괴리,,37.1484,128.4834,1480
강원도,영월군,영월읍,정양리,,37.154307,128.5135,1481
강원도,영월군,영월읍,연하리,,37.1918846,128.5454,1482
강원도,영월군,영월읍,문산리,,37.270525,128.5306375,1483
강원도,영월군,영월읍,거운리,,37.2408513,128.530075,1484
강원도,영월군,영월읍,삼옥리,,37.2135763,128.525075,1485
강원도,영월군,영월읍,덕포리,,37.1751,128.4878,1486
강원도,영월군,영월읍,방절리,,37.1908,128.442,1487
강원도,영월군,영월읍,하송리,,37.1789846,128.4625375,1488
강원도,영월군,영월읍,영흥리,,37.2034,128.4661,1489
강원도,횡성군,,,,37.491803,127.985022,1490
강원도,횡성군,강림면,,,37.36024,128.1254,1491
강원도,횡성군,강림면,월현리,,37.3508,128.1649,1492
강원도,횡성군,강림면,부곡리,,37.33285,128.088313,1493
강원도,횡성군,강림면,강림리,,37.364149,128.1369,1494
강원도,횡성군,서원면,,,37.487076,127.850463,1495
강원도,횡성군,서원면,금대리,,37.5001,127.9086,1496
강원도,횡성군,서원면,유현리,,37.5313,127.8509,1497
강원도,횡성군,서원면,석화리,,37.4797,127.8151,1498
강원도,횡성군,서원면,옥계리,,37.4331013,127.8510875,1499
강원도,횡성군,서원면,압곡리,,37.493085,127.889413,1500
강원도,횡성군,서원면,창촌리,,37.489635,127.8611,1501
강원도,횡성군,공근면,,,37.5364906,127.9617519,1502
강원도,횡성군,공근면,신촌리,,37.5171296,127.9505155,1503
강원도,횡성군,공근면,덕촌리,,37.5335,127.9944,1504
강원도,횡성군,공근면,수백리,,37.5439,128.0069,1505
강원도,횡성군,공근면,오산리,,37.5192,127.9824,1506
강원도,횡성군,공근면,매곡리,,37.5351,127.975,1507
강원도,횡성군,공근면,학담리,,37.5346509,127.9477683,1508
강원도,횡성군,공근면,초원리,,37.5375,127.913,1509
강원도,횡성군,공근면,도곡리,,37.554,127.9437,1510
강원도,횡성군,공근면,창봉리,,37.5802,127.936863,1511
강원도,횡성군,공근면,상창봉리,,37.5792,127.9051,1512
강원도,횡성군,공근면,행정리,,37.58,127.9586,1513
강원도,횡성군,공근면,청곡리,,37.5513,127.977,1514
강원도,횡성군,공근면,삼배리,,37.5716,128.0057,1515
강원도,횡성군,공근면,가곡리,,37.5727,127.9859,1516
강원도,횡성군,공근면,공근리,,37.5714,127.9664,1517
강원도,횡성군,공근면,어둔리,,37.604,127.9514,1518
강원도,횡성군,공근면,부창리,,37.5872,128.0047,1519
강원도,횡성군,공근면,상동리,,37.6161,127.9914,1520
강원도,횡성군,청일면,,,37.5838993,128.150266,1521
강원도,횡성군,청일면,신대리,,37.5994,128.2208,1522
강원도,횡성군,청일면,고시리,,37.5804,128.1897,1523
강원도,횡성군,청일면,갑천리,,37.5556,128.1872,1524
강원도,횡성군,청일면,유평리,,37.564442,128.1408,1525
강원도,횡성군,청일면,초현리,,37.5806,128.121838,1526
강원도,횡성군,청일면,유동리,,37.5944,128.1732,1527
강원도,횡성군,청일면,춘당리,,37.6121,128.1506,1528
강원도,횡성군,청일면,속실리,,37.640599,128.180463,1529
강원도,횡성군,청일면,봉명리,,37.6489,128.13,1530
강원도,횡성군,갑천면,,,37.560967,128.110212,1531
강원도,횡성군,갑천면,병지방리,,37.6151,128.078,1532
강원도,횡성군,갑천면,대관대리,,37.5508,128.0267,1533
강원도,횡성군,갑천면,추동리,,37.57315,128.033437,1534
강원도,횡성군,갑천면,전촌리,,37.571542,128.053275,1535
강원도,횡성군,갑천면,삼거리,,37.5686886,128.0628895,1536
강원도,횡성군,갑천면,율동리,,37.573033,128.110312,1537
강원도,횡성군,갑천면,상대리,,37.522917,128.176325,1538
강원도,횡성군,갑천면,하대리,,37.537,128.1582,1539
강원도,횡성군,갑천면,매일리,,37.5497,128.1249,1540
강원도,횡성군,갑천면,포동리,,37.532783,128.099863,1541
강원도,횡성군,갑천면,구방리,,37.534425,128.0717,1542
강원도,횡성군,갑천면,화전리,,37.5545,128.0758,1543
강원도,횡성군,갑천면,부동리,,37.5544665,128.0625294,1544
강원도,횡성군,갑천면,중금리,,37.540708,128.050038,1545
강원도,횡성군,둔내면,,,37.512233,128.218813,1546
강원도,횡성군,둔내면,궁종리,,37.51,128.150538,1547
강원도,횡성군,둔내면,화동리,,37.5689,128.2346,1548
강원도,횡성군,둔내면,마암리,,37.539733,128.213137,1549
강원도,횡성군,둔내면,삽교리,,37.540783,128.2649,1550
강원도,횡성군,둔내면,석문리,,37.535558,128.229875,1551
강원도,횡성군,둔내면,자포곡리,,37.5158,128.2361,1552
강원도,횡성군,둔내면,두원리,,37.4955,128.252,1553
강원도,횡성군,둔내면,우용리,,37.48666,128.224125,1554
강원도,횡성군,둔내면,조항리,,37.471526,128.216938,1555
강원도,횡성군,둔내면,영랑리,,37.4614,128.1969,1556
강원도,횡성군,둔내면,둔방내리,,37.5097,128.2,1557
강원도,횡성군,둔내면,현천리,,37.4891,128.1813,1558
강원도,횡성군,안흥면,,,37.4124778,128.1560577,1559
강원도,횡성군,안흥면,성산리,,37.445793,128.188525,1560
강원도,횡성군,안흥면,소사리,,37.461,128.1537,1561
강원도,횡성군,안흥면,지구리,,37.429201,128.186238,1562
강원도,횡성군,안흥면,상안리,,37.4150654,128.2151625,1563
강원도,횡성군,안흥면,송한리,,37.435135,128.141188,1564
강원도,횡성군,안흥면,가천리,,37.389532,128.1373,1565
강원도,횡성군,안흥면,안흥리,,37.4063,128.1428,1566
강원도,횡성군,우천면,,,37.459443,128.06235,1567
강원도,횡성군,우천면,문암리,,37.465301,128.04165,1568
강원도,횡성군,우천면,법주리,,37.45001,128.049113,1569
강원도,횡성군,우천면,양적리,,37.464443,128.053075,1570
강원도,횡성군,우천면,우항리,,37.4556,128.07,1571
강원도,횡성군,우천면,백달리,,37.440818,128.074087,1572
강원도,횡성군,우천면,오원리,,37.4348179,128.103925,1573
강원도,횡성군,우천면,하대리,,37.4658361,128.0843674,1574
강원도,횡성군,우천면,상대리,,37.4621,128.1089,1575
강원도,횡성군,우천면,하궁리,,37.5045,128.125925,1576
강원도,횡성군,우천면,정금리,,37.496776,128.106438,1577
강원도,횡성군,우천면,상하가리,,37.4793,128.0702,1578
강원도,횡성군,우천면,산전리,,37.48841,128.092163,1579
강원도,횡성군,우천면,용둔리,,37.500525,128.062862,1580
강원도,횡성군,우천면,두곡리,,37.4817,128.0483,1581
강원도,횡성군,횡성읍,,,37.4923505,127.9926012,1582
강원도,횡성군,횡성읍,정암리,,37.4635,128.0202,1583
강원도,횡성군,횡성읍,추동리,,37.485135,128.032887,1584
강원도,횡성군,횡성읍,가담리,,37.473135,127.966638,1585
강원도,횡성군,횡성읍,학곡리,,37.499968,127.954425,1586
강원도,횡성군,횡성읍,갈풍리,,37.49481,127.973938,1587
강원도,횡성군,횡성읍,반곡리,,37.4662,127.9555,1588
강원도,횡성군,횡성읍,모평리,,37.4567,127.9646,1589
강원도,횡성군,횡성읍,곡교리,,37.4626,127.9762,1590
강원도,횡성군,횡성읍,묵계리,,37.4713,127.9742,1591
강원도,횡성군,횡성읍,청용리,,37.465518,127.9891,1592
강원도,횡성군,횡성읍,입석리,,37.4793027,127.9864416,1593
강원도,횡성군,횡성읍,교항리,,37.4848946,127.9817931,1594
강원도,횡성군,횡성읍,남산리,,37.4734,127.9996,1595
강원도,횡성군,횡성읍,생운리,,37.4792,128.0111,1596
강원도,횡성군,횡성읍,조곡리,,37.4933,128.0205,1597
강원도,횡성군,횡성읍,마산리,,37.487176,127.994513,1598
강원도,횡성군,횡성읍,개전리,,37.507,128.0171,1599
강원도,횡성군,횡성읍,영영포리,,37.506158,128.0387,1600
강원도,횡성군,횡성읍,옥동리,,37.522458,128.0366,1601
강원도,횡성군,횡성읍,궁천리,,37.5430833,128.020025,1602
강원도,횡성군,횡성읍,송전리,,37.5342,128.0245,1603
강원도,횡성군,횡성읍,마옥리,,37.5272,128.0121,1604
강원도,횡성군,횡성읍,내지리,,37.515717,128.005763,1605
강원도,횡성군,횡성읍,북천리,,37.5005,127.993,1606
강원도,횡성군,횡성읍,읍하리,,37.488943,127.976975,1607
강원도,횡성군,횡성읍,읍상리,,37.4873,127.9899,1608
강원도,홍천군,,,,37.697207,127.888518,1609
강원도,홍천군,내면,,,37.7738502,128.3897142,1610
강원도,홍천군,내면,방내리,,37.81925,128.2716375,1611
강원도,홍천군,내면,자운리,,37.7277429,128.394025,1612
강원도,홍천군,내면,율전리,,37.788425,128.3445625,1613
강원도,홍천군,내면,명개리,,37.8455,128.5319,1614
강원도,홍천군,내면,광원리,,37.8077583,128.4515125,1615
강원도,홍천군,내면,창촌리,,37.7661,128.4195,1616
강원도,홍천군,북방면,,,37.705576,127.853112,1617
강원도,홍천군,북방면,전치곡리,,37.7336523,127.7672548,1618
강원도,홍천군,북방면,하화계리,,37.6901116,127.8533326,1619
강원도,홍천군,북방면,소매곡리,,37.7057846,127.8310375,1620
강원도,홍천군,북방면,도사곡리,,37.7083763,127.8103125,1621
강원도,홍천군,북방면,굴지리,,37.7110013,127.7969875,1622
강원도,홍천군,북방면,장항리,,37.6895013,127.78775,1623
강원도,홍천군,북방면,노일리,,37.6773679,127.7359875,1624
강원도,홍천군,북방면,구만리,,37.7195763,127.711025,1625
강원도,홍천군,북방면,원소리,,37.7169179,127.742675,1626
강원도,홍천군,북방면,역전평리,,37.7280179,127.7858625,1627
강원도,홍천군,북방면,본궁리,,37.7328096,127.806725,1628
강원도,홍천군,북방면,부사원리,,37.7405346,127.8338625,1629
강원도,홍천군,북방면,능평리,,37.7205,127.8434,1630
강원도,홍천군,북방면,북방리,,37.8053,127.8505,1631
강원도,홍천군,북방면,성동리,,37.7505167,127.87425,1632
강원도,홍천군,북방면,중화계리,,37.7016846,127.8671125,1633
강원도,홍천군,북방면,화동리,,37.7138929,127.8692625,1634
강원도,홍천군,북방면,상화계리,,37.7066096,127.850825,1635
강원도,홍천군,서면,,,37.6885811,127.6640984,1636
강원도,홍천군,서면,두미리,,37.675868,127.663001,1637
강원도,홍천군,서면,개야리,,37.6849763,127.6340125,1638
강원도,홍천군,서면,마곡리,,37.7246432,127.5817389,1639
강원도,홍천군,서면,모곡리,,37.6873763,127.5804875,1640
강원도,홍천군,서면,동막리,,37.6613154,127.5630375,1641
강원도,홍천군,서면,길곡리,,37.6534,127.5739,1642
강원도,홍천군,서면,중방대리,,37.6554237,127.613375,1643
강원도,홍천군,서면,대곡리,,37.6418,127.6494,1644
강원도,홍천군,서면,굴업리,,37.6182,127.6831,1645
강원도,홍천군,서면,팔봉리,,37.6674,127.6981,1646
강원도,홍천군,서면,어유포리,,37.706,127.6897,1647
강원도,홍천군,서면,반곡리,,37.6942096,127.6655125,1648
강원도,홍천군,남면,,,37.6181092,127.7676773,1649
강원도,홍천군,남면,화전리,,37.6102321,127.731925,1650
강원도,홍천군,남면,남노일리,,37.6714429,127.7735125,1651
강원도,홍천군,남면,용수리,,37.6498,127.7392,1652
강원도,홍천군,남면,제곡리,,37.6488904,127.7740375,1653
강원도,홍천군,남면,명동리,,37.6241404,127.7669125,1654
강원도,홍천군,남면,월천리,,37.6309,127.7891,1655
강원도,홍천군,남면,유치리,,37.5789667,127.8676,1656
강원도,홍천군,남면,시동리,,37.5862987,127.832575,1657
강원도,홍천군,남면,신대리,,37.5919821,127.8045,1658
강원도,홍천군,남면,유목정리,,37.596,127.7747,1659
강원도,홍천군,남면,양덕원리,,37.6161603,127.7719045,1660
강원도,홍천군,동면,,,37.6780744,127.9349878,1661
강원도,홍천군,동면,좌운리,,37.6358321,128.0208375,1662
강원도,홍천군,동면,노천리,,37.6757263,128.0457875,1663
강원도,홍천군,동면,개운리,,37.6682096,127.934375,1664
강원도,홍천군,동면,후동리,,37.6491987,127.93765,1665
강원도,홍천군,동면,월운리,,37.6309,127.9305,1666
강원도,홍천군,동면,방량리,,37.6470071,127.9152125,1667
강원도,홍천군,동면,삼현리,,37.6622821,127.9089625,1668
강원도,홍천군,동면,성수리,,37.6762513,127.9161375,1669
강원도,홍천군,동면,덕치리,,37.6932179,127.941925,1670
강원도,홍천군,동면,신봉리,,37.6923,127.9803,1671
강원도,홍천군,동면,속초리,,37.6763263,127.9630375,1672
강원도,홍천군,서석면,,,37.7136065,128.186153,1673
강원도,홍천군,서석면,수하리,,37.7774,128.2087,1674
강원도,홍천군,서석면,어론리,,37.7052,128.1309,1675
강원도,홍천군,서석면,청량리,,37.6632487,128.1943875,1676
강원도,홍천군,서석면,하군두리,,37.6983763,128.196475,1677
강원도,홍천군,서석면,상군두리,,37.6997763,128.213825,1678
강원도,홍천군,서석면,생곡리,,37.6849513,128.2532875,1679
강원도,홍천군,서석면,검산리,,37.7383,128.2421,1680
강원도,홍천군,서석면,풍암리,,37.7140679,128.188025,1681
강원도,홍천군,내촌면,,,37.8162635,128.0867457,1682
강원도,홍천군,내촌면,광암리,,37.8529562,128.1200782,1683
강원도,홍천군,내촌면,문현리,,37.7941,128.1008,1684
강원도,홍천군,내촌면,화상대리,,37.7946,128.0478,1685
강원도,홍천군,내촌면,답풍리,,37.8136833,128.07495,1686
강원도,홍천군,내촌면,도관리,,37.819475,128.08935,1687
강원도,홍천군,내촌면,서곡리,,37.8133833,128.1154,1688
강원도,홍천군,내촌면,와야리,,37.8093,128.1466,1689
강원도,홍천군,내촌면,물걸리,,37.7724167,128.1283375,1690
강원도,홍천군,두촌면,,,37.8686909,128.0189524,1691
강원도,홍천군,두촌면,괘석리,,37.8831404,128.10545,1692
강원도,홍천군,두촌면,장남리,,37.9173846,128.034525,1693
강원도,홍천군,두촌면,원동리,,37.9039654,127.9980625,1694
강원도,홍천군,두촌면,자은리,,37.8787,128.0391,1695
강원도,홍천군,두촌면,천현리,,37.857945,128.0107204,1696
강원도,홍천군,두촌면,역내리,,37.8373,128.0462,1697
강원도,홍천군,두촌면,철정리,,37.814175,127.99055,1698
강원도,홍천군,화촌면,,,37.770958,127.966925,1699
강원도,홍천군,화촌면,외삼포리,,37.7619045,127.970504,1700
강원도,홍천군,화촌면,풍천리,,37.8288,127.896,1701
강원도,홍천군,화촌면,구성포리,,37.7776,127.913225,1702
강원도,홍천군,화촌면,굴운리,,37.7307513,127.966325,1703
강원도,홍천군,화촌면,장평리,,37.7406929,128.0839625,1704
강원도,홍천군,화촌면,군업리,,37.7301679,128.030375,1705
강원도,홍천군,화촌면,주음치리,,37.7787,128.0134,1706
강원도,홍천군,화촌면,야시대리,,37.81545,127.965525,1707
강원도,홍천군,화촌면,성산리,,37.7867,127.9536,1708
강원도,홍천군,화촌면,내삼포리,,37.7409,127.9768,1709
강원도,홍천군,화촌면,송정리,,37.7479096,127.9211125,1710
강원도,홍천군,홍천읍,,,37.6893353,127.8842625,1711
강원도,홍천군,홍천읍,상오안리,,37.641,127.8146,1712
강원도,홍천군,홍천읍,삼마치리,,37.6190987,127.8894625,1713
강원도,홍천군,홍천읍,장전평리,,37.6441154,127.85715,1714
강원도,홍천군,홍천읍,하오안리,,37.6691179,127.83655,1715
강원도,홍천군,홍천읍,연봉리,,37.6792,127.8826,1716
강원도,홍천군,홍천읍,태학리,,37.7233179,127.902525,1717
강원도,홍천군,홍천읍,결운리,,37.7255,127.9192,1718
강원도,홍천군,홍천읍,와동리,,37.7212429,127.9443625,1719
강원도,홍천군,홍천읍,검율리,,37.6973513,127.9159125,1720
강원도,홍천군,홍천읍,갈마곡리,,37.7058,127.8934,1721
강원도,홍천군,홍천읍,희망리,,37.7005263,127.8849,1722
강원도,홍천군,홍천읍,신장대리,,37.689951,127.886088,1723
강원도,홍천군,홍천읍,진리,,37.6916763,127.89095,1724
강원도,삼척시,,,,37.4499354,129.1651479,1725
강원도,삼척시,근산동,,,37.418,129.1453,1726
강원도,삼척시,정하동,,,37.4414,129.1891,1727
강원도,삼척시,정상동,,,37.4399,129.1776,1728
강원도,삼척시,조비동,,,37.3987,129.1536,1729
강원도,삼척시,적노동,,,37.4133,129.1767,1730
강원도,삼척시,오분동,,,37.4222,129.1896,1731
강원도,삼척시,사직동,,,37.4263,129.1718,1732
강원도,삼척시,성남동,,,37.4324,129.1559,1733
강원도,삼척시,원당동,,,37.4424,129.1501,1734
강원도,삼척시,건지동,,,37.4286,129.1472,1735
강원도,삼척시,오사동,,,37.4356,129.141,1736
강원도,삼척시,마평동,,,37.423,129.1341,1737
강원도,삼척시,도경동,,,37.4468,129.1005,1738
강원도,삼척시,등봉동,,,37.4491,129.1196,1739
강원도,삼척시,평전동,,,37.4497,129.1325,1740
강원도,삼척시,자원동,,,37.4428,129.1401,1741
강원도,삼척시,마달동,,,37.454,129.1572,1742
강원도,삼척시,우지동,,,37.4575,129.1457,1743
강원도,삼척시,증산동,,,37.4707,129.1576,1744
강원도,삼척시,갈천동,,,37.4639,129.1624,1745
강원도,삼척시,당저동,,,37.4461425,129.1620211,1746
강원도,삼척시,읍중동,,,37.4413979,129.1631129,1747
강원도,삼척시,읍상동,,,37.4397213,129.1618897,1748
강원도,삼척시,성북동,,,37.4435,129.157,1749
강원도,삼척시,성내동,,,37.446201,129.162913,1750
강원도,삼척시,정라동,,,37.4360778,129.1845373,1751
강원도,삼척시,교동,,,37.447935,129.1646,1752
강원도,삼척시,남양동,,,37.442568,129.16845,1753
강원도,삼척시,신기면,,,37.3496094,129.0831747,1754
강원도,삼척시,신기면,마차리,,37.3141083,129.076875,1755
강원도,삼척시,신기면,대평리,,37.3375606,129.0905119,1756
강원도,삼척시,신기면,안의리,,37.3399321,129.0755625,1757
강원도,삼척시,신기면,대기리,,37.318325,129.0447125,1758
강원도,삼척시,신기면,대이리,,37.3256083,129.02295,1759
강원도,삼척시,신기면,고무릉리,,37.3452154,129.0464125,1760
강원도,삼척시,신기면,서하리,,37.3493071,129.06685,1761
강원도,삼척시,신기면,신기리,,37.3492821,129.0847875,1762
강원도,삼척시,가곡면,,,37.1497625,129.2051817,1763
강원도,삼척시,가곡면,동활리,,37.1533987,129.135275,1764
강원도,삼척시,가곡면,풍곡리,,37.0905,129.1718,1765
강원도,삼척시,가곡면,오저리,,37.1392737,129.1863,1766
강원도,삼척시,가곡면,탕곡리,,37.1533071,129.2168,1767
강원도,삼척시,가곡면,오목리,,37.1682263,129.1882,1768
강원도,삼척시,미로면,,,37.4175871,129.1124698,1769
강원도,삼척시,미로면,내미로리,,37.4444429,129.0535875,1770
강원도,삼척시,미로면,고천리,,37.4186596,129.06175,1771
강원도,삼척시,미로면,삼거리,,37.4093737,129.06595,1772
강원도,삼척시,미로면,상사전리,,37.4032571,129.0582125,1773
강원도,삼척시,미로면,동산리,,37.3984237,129.0804625,1774
강원도,삼척시,미로면,하사전리,,37.3828869,129.0755878,1775
강원도,삼척시,미로면,활기리,,37.3727487,129.071375,1776
강원도,삼척시,미로면,천기리,,37.3712071,129.0927375,1777
강원도,삼척시,미로면,하정리,,37.3867487,129.105225,1778
강원도,삼척시,미로면,상정리,,37.3812571,129.09455,1779
강원도,삼척시,미로면,상거노리,,37.3992987,129.1090625,1780
강원도,삼척시,미로면,하거노리,,37.4125,129.1021,1781
강원도,삼척시,미로면,사둔리,,37.4316096,129.0939125,1782
강원도,삼척시,미로면,무사리,,37.4221,129.1231,1783
강원도,삼척시,노곡면,,,37.3478177,129.1640512,1784
강원도,삼척시,노곡면,상마읍리,,37.2513833,129.1715625,1785
강원도,삼척시,노곡면,중마읍리,,37.2676833,129.18035,1786
강원도,삼척시,노곡면,하마읍리,,37.2769917,129.1819375,1787
강원도,삼척시,노곡면,주지리,,37.2789,129.1282,1788
강원도,삼척시,노곡면,둔달리,,37.2956,129.1155,1789
강원도,삼척시,노곡면,상군천리,,37.3159417,129.1218,1790
강원도,삼척시,노곡면,하군천리,,37.3186,129.1473,1791
강원도,삼척시,노곡면,상월산리,,37.3329333,129.1590125,1792
강원도,삼척시,노곡면,개산리,,37.3313167,129.1886125,1793
강원도,삼척시,노곡면,하월산리,,37.3473321,129.1657,1794
강원도,삼척시,노곡면,고자리,,37.3547571,129.1518875,1795
강원도,삼척시,노곡면,우발리,,37.3740821,129.1733625,1796
강원도,삼척시,노곡면,상반천리,,37.3545404,129.1321,1797
강원도,삼척시,노곡면,하반천리,,37.3555737,129.1206125,1798
강원도,삼척시,노곡면,상천기리,,37.3642987,129.1100375,1799
강원도,삼척시,노곡면,여삼리,,37.3813654,129.1418,1800
강원도,삼척시,하장면,,,37.3494567,128.9430381,1801
강원도,삼척시,하장면,용연리,,37.302375,128.9173625,1802
강원도,삼척시,하장면,판문리,,37.262275,128.9069625,1803
강원도,삼척시,하장면,어리,,37.2836167,128.9181,1804
강원도,삼척시,하장면,대전리,,37.2817,128.8765375,1805
강원도,삼척시,하장면,역둔리,,37.301,128.8691,1806
강원도,삼척시,하장면,둔전리,,37.3055667,128.88335,1807
강원도,삼척시,하장면,공전리,,37.3483,128.8606,1808
강원도,삼척시,하장면,갈전리,,37.3844,128.8961,1809
강원도,삼척시,하장면,토산리,,37.3794,128.8691,1810
강원도,삼척시,하장면,한소리,,37.2479096,128.89885,1811
강원도,삼척시,하장면,추동리,,37.3428321,128.8952625,1812
강원도,삼척시,하장면,장전리,,37.3495,128.9238,1813
강원도,삼척시,하장면,광동리,,37.3471571,128.9421375,1814
강원도,삼척시,하장면,숙암리,,37.3437987,128.97225,1815
강원도,삼척시,하장면,번천리,,37.3862987,128.998925,1816
강원도,삼척시,하장면,중봉리,,37.4069321,128.935325,1817
강원도,삼척시,근덕면,,,37.379307,129.225763,1818
강원도,삼척시,근덕면,장호리,,37.2821342,129.3153151,1819
강원도,삼척시,근덕면,용화리,,37.2702,129.2901,1820
강원도,삼척시,근덕면,초곡리,,37.3052,129.2898,1821
강원도,삼척시,근덕면,매원리,,37.304775,129.2737,1822
강원도,삼척시,근덕면,궁촌리,,37.287575,129.24895,1823
강원도,삼척시,근덕면,동막리,,37.3164166,129.2151099,1824
강원도,삼척시,근덕면,광태리,,37.3515571,129.23445,1825
강원도,삼척시,근덕면,부남리,,37.3563202,129.2422718,1826
강원도,삼척시,근덕면,덕산리,,37.3834321,129.24355,1827
강원도,삼척시,근덕면,교곡리,,37.3607,129.1977,1828
강원도,삼척시,근덕면,교가리,,37.3765,129.2247,1829
강원도,삼척시,근덕면,금계리,,37.3974237,129.1809125,1830
강원도,삼척시,근덕면,하맹방리,,37.3854,129.2051,1831
강원도,삼척시,근덕면,상맹방리,,37.3999904,129.2110375,1832
강원도,삼척시,원덕읍,,,37.176468,129.3357,1833
강원도,삼척시,원덕읍,산양리,,37.1422487,129.283175,1834
강원도,삼척시,원덕읍,기곡리,,37.1524821,129.2610125,1835
강원도,삼척시,원덕읍,사곡리,,37.1142487,129.2468625,1836
강원도,삼척시,원덕읍,노경리,,37.1609904,129.319675,1837
강원도,삼척시,원덕읍,월천리,,37.1601,129.3415,1838
강원도,삼척시,원덕읍,호산리,,37.1770346,129.337725,1839
강원도,삼척시,원덕읍,옥원리,,37.1973513,129.322475,1840
강원도,삼척시,원덕읍,이천리,,37.2129,129.2437,1841
강원도,삼척시,원덕읍,노곡리,,37.2030846,129.341225,1842
강원도,삼척시,원덕읍,임원리,,37.239185,129.3092,1843
강원도,삼척시,원덕읍,갈남리,,37.2684092,129.3200361,1844
강원도,삼척시,도계읍,,,37.236635,129.045269,1845
강원도,삼척시,도계읍,신리,,37.1824763,129.1341875,1846
강원도,삼척시,도계읍,구사리,,37.1777263,129.0723625,1847
강원도,삼척시,도계읍,심포리,,37.1894048,129.0392838,1848
강원도,삼척시,도계읍,흥전리,,37.2187846,129.0327125,1849
강원도,삼척시,도계읍,전두리,,37.2306596,129.0384375,1850
강원도,삼척시,도계읍,황조리,,37.2140763,129.08625,1851
강원도,삼척시,도계읍,상덕리,,37.2074846,129.070025,1852
강원도,삼척시,도계읍,도계리,,37.2277596,129.05785,1853
강원도,삼척시,도계읍,마교리,,37.244151,129.0641,1854
강원도,삼척시,도계읍,점리,,37.2510417,129.0276125,1855
강원도,삼척시,도계읍,늑구리,,37.257075,129.0568,1856
강원도,삼척시,도계읍,무건리,,37.2604,129.1104,1857
강원도,삼척시,도계읍,산기리,,37.2613,129.0844,1858
강원도,삼척시,도계읍,고사리,,37.278325,129.062025,1859
강원도,삼척시,도계읍,차구리,,37.2882308,129.0892118,1860
강원도,삼척시,도계읍,발이리,,37.2978,129.042,1861
강원도,속초시,,,,38.207169,128.59184,1862
강원도,속초시,장사동,,,38.2140817,128.5577522,1863
강원도,속초시,설악동,,,38.1614,128.5039,1864
강원도,속초시,도문동,,,38.1687,128.5557,1865
강원도,속초시,청학동,,,38.2029,128.5841,1866
강원도,속초시,중앙동,,,38.2059,128.5906,1867
강원도,속초시,대포동,,,38.165724,128.557112,1868
강원도,속초시,청호동,,,38.1979834,128.5955089,1869
강원도,속초시,조양동,,,38.187618,128.590788,1870
강원도,속초시,노학동,,,38.19706,128.576288,1871
강원도,속초시,교동,,,38.2025237,128.5826325,1872
강원도,속초시,금호동,,,38.206952,128.5882264,1873
강원도,속초시,동명동,,,38.212693,128.595725,1874
강원도,속초시,영랑동,,,38.223693,128.588213,1875
강원도,태백시,,,,37.164132,128.985735,1876
강원도,태백시,조탄동,,,37.3215,128.967,1877
강원도,태백시,하사미동,,,37.3142,128.9863,1878
강원도,태백시,상사미동,,,37.270683,128.9931,1879
강원도,태백시,원동,,,37.2684,128.9527,1880
강원도,태백시,백산동,,,37.1466,129.0495,1881
강원도,태백시,통동,,,37.1745,129.0224,1882
강원도,태백시,창죽동,,,37.2342,128.9553,1883
강원도,태백시,적각동,,,37.221418,128.9984,1884
강원도,태백시,화전동,,,37.198026,128.9408,1885
강원도,태백시,혈동,,,37.1115,128.901,1886
강원도,태백시,소도동,,,37.1244,128.9598,1887
강원도,태백시,동점동,,,37.0897,129.0428,1888
강원도,태백시,문곡동,,,37.1244,128.9982,1889
강원도,태백시,금천동,,,37.0919,128.9746,1890
강원도,태백시,철암동,,,37.1172872,129.0397859,1891
